FedBulyanCosineRobust_RCS_12.0_309
0.2622351664667923
0.2833647421620696
0.3269944606247502
0.3451544743304209
0.3561190109074296
0.4551424818685398
0.5329221632116955
0.56467363371595
0.5711267203472103
0.5513106047627205
0.5577065844326423
0.6144137970418594
0.613500085660442
0.6358860145051681
0.636057335389184
0.6446804865513106
0.6514762149506025
0.6549597395922563
0.6253783336188682
0.6659813831306036
0.6539889212495004
0.6614699331848553
0.6601564730740678
0.6553594883216264
0.671463651419108
0.6646679230198161
0.6615841471075324
0.6637542116383988
0.688195991091314
0.6819713323054081
0.6623836445662726
0.6719205071098167
0.6882530980526527
0.6796299468905259
0.6718634001484781
0.6812289418080064
0.6993889555136771
0.6980183884415511
0.7104105990520244
0.6754611387128091
0.6988749928616298
0.6786020215864313
0.7007024156244647
0.6828279367254868
0.7024727314259608
0.6680372337387928
0.7023585175032836
0.7152075838044658
0.6852264291017075
0.698989206784307
0.7076694649077723
0.6841413968362744
0.7161212951858832
0.698303923248244
0.6755753526354863
0.7170350065673006
0.7132659471189537
0.697732853634858
0.7220033122037577
0.7224030609331278
0.716007081263206
0.7246873393866712
0.6915081948489521
0.7168636856832848
0.7164068299925761
0.6919079435783222
0.697047570098795
0.7275426874536006
0.6911655530809205
0.7053851864542288
0.7181771457940723
0.6932214036891097
0.7302838215978528
0.6951059334132831
0.7192050710981669
0.7122951287761978
0.7186911084461196
0.7180629318713951
0.7204043172862772
0.7086402832505282
0.7080121066758038
0.7276569013762778
0.732054137399349
0.7315972817086402
0.7321112443606875
0.7047570098795043
0.723887841927931
0.703557763691394
0.7062988978356461
0.7126948775055679
0.726800296956199
0.7247444463480098
0.7334818114328137
0.7003026668950945
0.7345097367369082
0.7282279709896636
0.7285706127576952
0.7240020558506082
0.7121238078921821
0.742162069556279
0.7062988978356461
