FedBulyanAdvanced_Random_12.0_309
2.2891349705298576
3.0760235380106056
3.0413645888762844
3.887667256873101
2.1213913625314285
2.0841783276355934
3.399279574550578
2.047077308893517
1.9953365411857669
1.9644238150699738
3.2836222440136926
3.6077909116974767
2.5392696553350764
2.442385804385419
1.7712630128055094
2.3660029207255087
3.1696626966536763
2.8716068046098315
1.6924121602878444
2.182434131483821
2.1911715578323583
1.591089609472523
1.554790164510333
2.6601846239513813
2.815210538083777
1.5305868628711725
2.0668909836153957
1.5432764699152022
1.530943198307281
1.541858119471203
1.8281019656584478
2.020861952706667
2.1353381616632987
2.215043286349413
2.239782050069502
2.6303697214832873
2.6958880170998314
2.7052707797035924
1.4335103649401688
1.4423690742176634
2.0290602239217193
1.4688733033431647
2.50909241589245
1.8587817898414853
2.0549929589967206
1.4733018439153136
2.0774223798226528
1.4930899386108494
2.097443004307911
2.1262744720638436
2.163175274019021
1.5017271298313264
2.4272981535369964
1.482512843919033
2.0975515499706545
2.1342558206156803
1.5092609214315926
1.507830331592983
2.1505746526274137
2.177219227401622
2.0326878707487377
1.4944982436889809
2.2398755363335754
2.4676626095798597
1.5247520919929136
1.535325826509262
1.5450151991810404
1.553277208626328
2.4013290516178594
2.1455915015932323
2.304809247092811
1.9721427449892805
1.5192324027049149
1.530000319618344
1.5413222504015955
2.1512370430692673
1.6147025300197928
2.1515107224229566
2.1647870150411275
1.6103061463881647
2.175525510859229
1.6285799731791173
1.6142202411913875
1.6160012800243087
2.199251534802985
2.212157113078431
2.312995158279215
1.6049026906324073
1.613252209615085
1.6215361858573796
1.629781170180216
1.6371303237259704
2.1999685943396443
2.1973706279000993
2.0986992063974825
2.2481123698782923
1.6394017591256178
2.2951114568056856
2.048162948216771
2.1522836637581033
1.5626911177088494
