FedBulyanRobust_DECS_12.0_309
0.17508994346410828
0.193249957169779
0.19547712866198388
0.1963908400434013
0.19661926788875564
0.1963337330820627
0.1959339843526926
0.19616241219804695
0.1962766261207241
0.09862372223174005
0.195876877391354
0.19621951915938554
0.11232939295300097
0.296442236308606
0.20358631717206327
0.13837016732339671
0.20135914567985838
0.36034492604648505
0.26868825309805267
0.40043401290617325
0.294786134429787
0.28125178459254185
0.27616926503340755
0.2736565587345097
0.21106732910741818
0.4113414425218434
0.3241962195191594
0.30649306150419736
0.3495517103534921
0.2030152475586774
0.4670207298269659
0.3833019245045971
0.3990634458340472
0.25406887099537434
0.4853520644166524
0.48409571126720347
0.4822682885043687
0.298383872994118
0.3276226371994746
0.513905545085946
0.503797612929016
0.3926103592027868
0.19267888755639312
0.3829592827365656
0.35606190394609105
0.5184741019930329
0.5125920849751585
0.4117982982125521
0.2585232139797841
0.5107075552509851
0.41865113357318257
0.5230426589001199
0.37781965621609276
0.5224715892867341
0.2923876420535663
0.31009080006852835
0.33790189024042033
0.3457255439438067
0.3468676831705785
0.5303523499514591
0.4298440979955457
0.3962080977671178
0.3803894694763292
0.37250870881160414
0.3678830449431786
0.5297241733767346
0.4452058705956256
0.4117982982125521
0.529952601222089
0.5265261835417737
0.4571983324767289
0.4630803494946034
0.3765061961053052
0.46684940894295013
0.47438752783964366
0.3834732453886129
0.536862543544058
0.28250813774199074
0.4172234595397179
0.5365199017760265
0.5027696876249215
0.4704471475072811
0.20941122722859917
0.49386100165610186
0.4610244988864143
0.5373193992347667
0.46542173490948546
0.536862543544058
0.5341785163611444
0.46890525955113926
0.5385757523842156
0.40089086859688194
0.5639883501798869
0.4848952087259437
0.5173890697275998
0.285934555422306
0.43658271943349897
0.5541088458683113
0.3994060876020787
0.41551025069956027
0.40934269887499286
