FedBulyan_DECS_12.0_309
0.5054118304636568
0.5112329400620751
0.5135123526473087
0.514200214412415
0.5150920387276104
0.5161167685478125
0.5176253759750026
0.5191919664276199
0.5209949325555177
0.6297823577699524
0.5887558087029782
0.6701853268763933
0.6212289759451575
0.6938129197989445
0.6500571247751009
0.6482860399384559
0.7080322862328364
0.7150871706739267
0.6849013372644254
0.7260116507009621
0.7316277833330882
0.7364762531296082
0.7141514066832438
0.7161963210464863
0.7193668168487373
0.7220044333306298
0.7601728539284225
0.739161362243564
0.7658436280362209
0.7457796496935695
0.7708786722989984
0.771178120500631
0.7712594646572752
0.7547010336430079
0.7787962839423688
0.7775398789159228
0.7769810615647224
0.7624917484487168
0.7619417309398969
0.7882285595184418
0.786274073197479
0.7707141633626191
0.7692636379616459
0.7699360127137322
0.7705671128806414
0.7991110279812781
0.7972267016337031
0.780136327815828
0.7772644995544494
0.8020236108197311
0.7840486588111695
0.8030103477734003
0.7853764170107849
0.8041424733488864
0.7870020728825278
0.783325487537095
0.8067535346967167
0.8056683043174225
0.7888194093915402
0.8073713500543483
0.7901748800987984
0.7862078210768362
0.784654314770634
0.8106273232768353
0.793460298333256
0.8108210498460244
0.8099725308855292
0.7931045492972452
0.810992217116576
0.8100171851295945
0.7934065073690317
0.789081112889733
0.7873059498542182
0.7863592327816006
0.7856031577198382
0.8148070075458491
0.8138625021307055
0.7964745123099605
0.7915887126952192
0.8150019038784627
0.8140218263295508
0.7968298833155304
0.7919691476508599
0.8153367676427142
0.7981876363347459
0.8148457106461691
0.798603457706297
0.8148316242106025
0.8141819849719519
0.798217667686155
0.814772769632592
0.8140240841667643
0.8135396495235313
0.7978592871659972
0.7932501646246228
0.7911124157046956
0.8160723661963627
0.8150042123464623
0.799231075188168
0.7944007632931803
0.7920208618363086
