FedBulyan_RCS_12.0_309
2.2891349705298576
2.2531469828622224
2.23221330103248
2.216601058709865
2.201428263088418
2.1830643667848895
2.1675307490369056
2.1547512151777504
2.146842484071663
2.1410133365601447
2.138752984987735
2.1368020498502345
2.1363322987900157
2.1382000523208378
2.140660198764523
2.1443335809041555
2.1481439097252197
2.1535306129202136
2.1594475059597014
2.164986946664595
2.172395792896236
2.1767522995664295
2.1841768274225646
2.1904426651732227
2.1984985579771386
2.2039673214524713
2.210250704220547
2.2183412638005526
2.2242833907080306
2.231945360389552
2.2387658265590784
2.245030470832483
2.2512579567186073
2.2588288187681
2.2636542242474826
2.2698947032740175
2.2765645496535107
2.2824682662840052
2.2896584289762916
2.2949145013606835
2.301744355919507
2.3077417284578967
2.313553123444887
2.320088647384969
2.3260792019617704
2.3311163626593405
2.3368908485913154
2.3423869946284492
2.3475844859625203
2.352739389798795
2.3579489467416805
2.364591845838272
2.3700094646195877
2.3751226667022083
2.3807970998367853
2.3858441713644076
2.3907606419348717
2.39565885560702
2.400967008011455
2.4062437059883033
2.4105460853099485
2.415228756770956
2.4196603041339646
2.4253462514812525
2.4293803298466075
2.4343180141818865
2.4385520635616733
2.4424072168971906
2.447656903921515
2.4519497313006164
2.4560356431050816
2.4597375400879886
2.4646911620007845
2.4682189288273215
2.4725056329445603
2.4761379206714063
2.4802176610374604
2.483522786706101
2.4877077580728084
2.49092072478941
2.4946936671836304
2.498590534910447
2.501957797780793
2.505593168019897
2.50925514569539
2.511755670688623
2.515880361205581
2.5192522682869196
2.5227980014945337
2.526172411286099
2.5289062051603093
2.5325843023078862
2.535437846319696
2.5385623780433
2.542038423432792
2.5452020382834184
2.5479737561085463
2.550694643189729
2.5541311634737185
2.5565548751893705
2.5596710882200018
