FedAvg_DECS_12.0_309
0.2685169322140369
0.35046542173490947
0.5497687168065787
0.5039689338130318
0.5550225572497287
0.5986522757124093
0.5773513791331163
0.6361144423505225
0.6365141910798926
0.6397121809148535
0.6469076580435155
0.6229798412426475
0.6785449146250928
0.6695791216949346
0.6594711895380047
0.6654103135172178
0.6817429044600537
0.6959625378333619
0.705899149106276
0.7081834275598196
0.6992176346296614
0.7123522357375364
0.7166352578379305
0.7146365141910799
0.7178916109873794
0.701216378276512
0.7091542459025755
0.7294272171777739
0.7064131117583233
0.7169207926446234
0.7390211866826566
0.7208040660156473
0.7386214379532865
0.7322254582833647
0.7246302324253326
0.7439894923191137
0.7252013020387185
0.7520986808291931
0.7152646907658043
0.7353663411569871
0.7394780423733653
0.7132088401576152
0.7322254582833647
0.7266860830335218
0.7359374107703729
0.7630061104448632
0.7396493632573811
0.7400491119867512
0.7334818114328137
0.7258865855747816
0.7331391696647821
0.7601507623779339
0.7710010850322654
0.7476443378447832
0.7726571869110844
0.7649477471303752
0.7560390611615556
0.7708868711095883
0.7523271086745474
0.7708297641482497
0.7797955570784079
0.7534692479013192
0.7811090171891953
0.7390782936439952
0.7712866198389584
0.7724858660270687
0.7880189595111644
0.7797384501170693
0.7835646165267546
0.7547256010507681
0.7860202158643138
0.7809948032665182
0.7778539203928959
0.781851407686597
0.7761407115527382
0.7833361886814003
0.7578093769630518
0.7581520187310833
0.7732282565244704
0.7901319170806921
0.7894466335446291
0.7796813431557307
0.7857346810576209
0.7843641139854949
0.7627205756381703
0.7860773228256525
0.7966992176346297
0.7705442293415568
0.781166124150534
0.7935583347610073
0.7846496487921878
0.7779110273542345
0.7740277539832106
0.7743132887899035
0.8017246302324254
0.775341214093998
0.7678030951973045
0.8020672720004569
0.8076066472502998
0.8020101650391183
0.8066358289075438
