FedBulyanAdvanced_Random_12.0_309
0.5243912164591534
0.5756772263973369
0.608008652936929
0.6507299527478864
0.6600038882614938
0.6740985305760766
0.6949424295830215
0.6892833801193837
0.7011511814613486
0.7086697746052769
0.7264046854481329
0.7220839574393371
0.7470959823339574
0.7612362448574435
0.763391847649228
0.7681077595224829
0.7650423940326901
0.7078975441802081
0.7660934779012283
0.7807978612662104
0.779959670792855
0.7925256643851594
0.7965181742985373
0.7316473601117932
0.7290181569796048
0.7881503212061128
0.776700263884437
0.7925204785533583
0.7935755129200324
0.7924750540925253
0.7811651090212035
0.7806887948315928
0.7809247025417334
0.7897044126549527
0.7888875698541198
0.7425241845891173
0.7442745427386075
0.7463229140053764
0.8078812782951572
0.8081852142829438
0.7863768705589553
0.8070767283930622
0.7487791382703395
0.7942503132736293
0.7837586018623607
0.804143692980494
0.7840244605063766
0.8028185030944563
0.7837466863583221
0.7826273503441454
0.7814419666895761
0.8000245072498587
0.7452811371974059
0.8002239066045687
0.7824155622270035
0.7815058947919142
0.7974401839302456
0.7987670296007693
0.7827620529398747
0.7819662302655004
0.7876504408183052
0.7977828249447872
0.782509257485278
0.7390372473983537
0.7943482132115064
0.7948600758356007
0.7949586881699517
0.794905148517081
0.7466108303560802
0.783928292537136
0.7492759558732973
0.7884409940235585
0.795987001960585
0.7961522768307205
0.7960657949704685
0.7814158101507529
0.7907073120223146
0.7826342175329765
0.7825581062824968
0.789755424645632
0.783596769954054
0.7893133179443026
0.7909301636974291
0.791516523505179
0.7839472610741813
0.7837015172719533
0.748341427046143
0.7888004115431126
0.7896413415385651
0.7901192542060148
0.7903685870506203
0.7905064176439692
0.7834488194278825
0.7835425009558348
0.7875896488964444
0.7827634606952637
0.7885197260487755
0.7509688632837227
0.7915143389815497
0.7902244351853248
0.7926309334302294
