FedCosineRobustBulyanImproved_Random_16.0_309
1.8187432418587388
1.2734026841578945
1.0818821390843734
1.0064143281616937
0.757393907352374
0.7746476500625572
0.6919036926140869
0.6822570219492426
0.7093705181416298
0.595709723278573
0.6040187097057753
0.6109212681944866
0.5330416629571588
0.5685274139343758
0.5242430561392378
0.5531951786709889
0.5794262818534822
0.5571605451339956
0.5884568009675751
0.4956334902982538
0.5812627810524196
0.568204545673971
0.5621169864026476
0.5196135105358229
0.4962155597489728
0.4959105682101161
0.542654929380934
0.5434385272916273
0.4895890830527811
0.5102055320027201
0.5342268745845524
0.501248316926628
0.4691652552905663
0.5868089564982468
0.5371670142833417
0.5212469397364752
0.6310591790966162
0.4795805500070464
0.48043686425259946
0.483228933102014
0.514729863330121
0.4403113708917325
0.48441738980683735
0.46889804077766983
0.49191861547522187
0.48969443119172756
0.4669051882194182
0.4447296959791361
0.5002679138950082
0.42298265271048197
0.4654874744963595
0.5235079308311241
0.4422919997792711
0.4882987916525695
0.41623935783323646
0.4238040575915138
0.44746573647020194
0.45681112517880634
0.4162315401639606
0.41882391181660944
0.5260423664021762
0.39538732864122045
0.4613121437531809
0.3921210533055547
0.4109246064799063
0.4078274247182723
0.4868317759710975
0.4460219730583844
0.4063895302391978
0.4485900961195192
0.4728017098366326
0.4832575529816687
0.4553679014328495
0.42184500278997666
0.36760729341821974
0.4153471374873816
0.40120410663897743
0.4528842541090827
0.4301170288058337
0.5814923969416221
0.41787102434696133
0.4406129990101418
0.4191738958179694
0.36786574528214194
0.4209681061846722
0.4437105487754834
0.41011800758079975
0.5038083038188927
0.4830102137937736
0.4027280532132198
0.45009616513646417
0.4220337030959548
0.37820028218928486
0.4059919351713121
0.4395829991955731
0.3798700267362336
0.35147621018247094
0.3905815281202152
0.3671171910437216
0.4263956561478691
0.3884152138373509
