FedBulyanRobust_Random_12.0_309
0.1927931014790703
0.19913197418765347
0.21449374678773342
0.09862372223174005
0.24350408314773572
0.21626406258922962
0.2844497744275027
0.3644566272628633
0.4332705156758609
0.4397807092684598
0.27319970304380103
0.2969561989606533
0.3986636971046771
0.30963394437781966
0.46199531722917025
0.4336131574438924
0.33773056935640455
0.34035748957797957
0.3392724573125464
0.3991205527953858
0.3928958940094798
0.3874136257209754
0.36251499057735137
0.42521843412712007
0.21575009993718233
0.474615955684998
0.42499000628176575
0.45565644452058707
0.45599908628861857
0.3671406544457769
0.23522357375364056
0.4446919079435783
0.4211638398720804
0.20444292159214209
0.4386956770030267
0.3862143795328651
0.22557249728741935
0.2652047284563988
0.47210324938610015
0.47558677402775396
0.5035691850836617
0.5528524927188624
0.33596025355490833
0.48141168408428986
0.3954086003083776
0.3219119410656159
0.45696990463137455
0.49311861115870026
0.3766204100279824
0.46513620010279255
0.38164582262577806
0.46507909314145396
0.4400091371138142
0.5346924790131917
0.3775341214093998
0.44731882816515334
0.5405744960310662
0.5325795214436639
0.3120324367540403
0.36656958483239105
0.5223002684027183
0.5716977899605962
0.48455256695791216
0.3633144880360916
0.5187596367997259
0.5205870595625607
0.5218434127120096
0.4860373479527154
0.42002170064530864
0.3954657072697162
0.3009536862543544
0.3769059448346753
0.37148078350750957
0.48460967391925075
0.4911198675118497
0.29187367940151904
0.3339615099080578
0.40757238307349664
0.4692479013191708
0.543087202329964
0.4230483695962538
0.5020844040888585
0.5100222717149221
0.5132773685112215
0.5073382445320085
0.42099251898806467
0.47570098795043114
0.5517103534920906
0.5477128661983895
0.5450859459768146
0.5427445605619325
0.5423448118325623
0.4388669978870424
0.5063674261892525
0.5039118268516932
0.45308663126035065
0.5139626520472845
0.40031979898349607
0.4060876020786934
0.4011764034035749
0.40226143566900807
