FedBulyanRobust_RCS_12.0_309
0.5039360227608429
0.5453974536445733
0.5848580554950602
0.6007140577222047
0.614239284985532
0.6274134849116597
0.6387567202563366
0.6487669365395531
0.6576938441253626
0.664130072413325
0.669382769997583
0.6734994817026795
0.6768586230123054
0.6794109432862662
0.6819122191343652
0.6841575704933334
0.6859706167111306
0.6874457085079554
0.6887156078084712
0.6899358497684701
0.6909094115665628
0.6918268985627462
0.6925612480937968
0.693195450540742
0.6937510064821935
0.6942190208286394
0.6168310697212379
0.6796807784327742
0.6839907499653569
0.6857467250370075
0.6866584687654056
0.6873317506510019
0.6879098678463675
0.6883027696695706
0.6888800031416165
0.689237020102192
0.6895907971259199
0.6898915962852639
0.6901758900158735
0.6904189987028211
0.6907422769774039
0.6909418576739875
0.6911374299641819
0.6912882249036816
0.691397641056233
0.6915783989029224
0.691720094589472
0.6918150705132305
0.6919729360683571
0.6920562891095642
0.6921576979910847
0.6922092685991559
0.6923388504942071
0.6924355893921164
0.6924588735241701
0.6926044691372526
0.6926285297246213
0.6927080145927108
0.6927598315161725
0.692872181784105
0.6929089732813405
0.6929782525975164
0.6930172567182554
0.6930972385720965
0.6931646119014951
0.6932070095406375
0.693224853302307
0.6933006205925126
0.6568120551821598
0.6909387341708947
0.6925805190589223
0.6931646629057947
0.6934887686000721
0.6936909082973264
0.693835002071259
0.6939512410639092
0.6939972728024392
0.6940862717846761
0.6941625616778565
0.6942179230793611
0.6942479697901628
0.6942993236518815
0.6942935588869112
0.6943633432163469
0.6943696283911982
0.6944035075899264
0.6943970512174198
0.6944175453625157
0.6944301592605626
0.6944756628608632
0.6944905119838479
0.6945250919956318
0.6945372266922966
0.6945544460572647
0.6945999427165171
0.6945908853565128
0.694619786447171
0.6946337087810174
0.6946554477284909
0.694678472121254
0.6946971264005654
