FedAvg_RCS_12.0_309
1.962492790799435
1.7042633681174837
1.41153313127073
1.250467311472116
1.1126543743557573
1.0036076500724467
0.8781152437047146
0.8294167025244166
0.8006375911977254
0.7579000007822834
0.7605101091199296
0.6857222278487006
0.6939080767280157
0.6209410760638474
0.6184351354594139
0.6023789756650919
0.5709073805094266
0.5590337771838412
0.5748526133669454
0.5267896630586257
0.5370514433246255
0.5204817774323777
0.5132209306542973
0.5057173927432128
0.49016431146168843
0.5055995853683586
0.5010204727466063
0.49868092701516237
0.4479652216378084
0.45754983932873905
0.4643828313362372
0.46829680398226436
0.4429765513262105
0.44323484012698805
0.45977721221393614
0.4291379015899146
0.4114566102580548
0.4087731517754966
0.38847937077801004
0.40840329168211825
0.40733948426768585
0.410127457154903
0.4038731006723867
0.4047176521767627
0.3991387059906039
0.40500411098959527
0.3820150355969022
0.36092497504830034
0.3831350743356777
0.35296896718003545
0.35628232795600023
0.37706474731607814
0.3452209667423596
0.3780632029440989
0.3748528129222088
0.3349066570412573
0.34667669808408835
0.3425094156232779
0.32155063124496264
0.32569691096143527
0.34018325005388195
0.3084637815180219
0.32593822428733976
0.32381730480221843
0.3213046767616583
0.32201144523643516
0.3302004994419598
0.3011203220371795
0.3196959163063875
0.3295052961967802
0.3012840594759441
0.3059432970214808
0.2856565013000856
0.2993550716103923
0.3015055392658927
0.28797710589312814
0.2887471910218735
0.2922618193677939
0.286596347818303
0.28550288952074443
0.27458959159505136
0.26958163457000384
0.25982798209450964
0.2649009121770062
0.25437491845618915
0.2721669888318599
0.26379431080920634
0.26490251632355605
0.26709652788541766
0.26652889930498563
0.24448770505490597
0.24414901132097405
0.23695159463978097
0.25837954202174407
0.23194766446814186
0.24332280174604282
0.23735790793009356
0.23478323293676703
0.23757102265820196
0.223411914308084
0.2430224531233337
