FedEpsilonDecayBulyan_Random_16.0_309
1.845699808994929
1.4339717582709366
1.2436448198025478
1.1602153536753468
0.9317924756516692
0.8958656378030296
0.8283910283184607
0.8025383663490602
0.8393623186368829
0.757311759353365
0.7336554194193027
0.7497507205242993
0.6806152810851667
0.6602975845173349
0.7097308614977225
0.683446137221884
0.6495217795939415
0.6854723375410803
0.6696818798343154
0.5991269075959307
0.6700495000621538
0.6642769492490844
0.6233148994676161
0.6093059172046014
0.6401964948130404
0.6344536178649359
0.651382903303487
0.6298558884143403
0.6012000243185341
0.6412678497895185
0.6186874430387124
0.6005413904074266
0.5665512112351502
0.6159821772010325
0.6027933528146115
0.6180493808843823
0.7055459795984537
0.5780679162140221
0.5543120892484352
0.5680614435828731
0.571652235861911
0.5492075492632926
0.5710574961410114
0.5888220672036678
0.5585021168027761
0.5297324025747701
0.5616798580697601
0.5278424848331928
0.6100175974241334
0.529212086993323
0.5638668010080581
0.5729545929051074
0.5356665817149047
0.5334493007970302
0.5041074051542164
0.524194684919236
0.5678576069588582
0.5312179772211255
0.49935494818512727
0.4935607067145754
0.6029107237109117
0.4925675756210173
0.5762943781533246
0.49189245595895487
0.5493424813446921
0.49482443999727743
0.5839734371158413
0.5408844906539659
0.4744294353223349
0.559501790247109
0.6034022505568277
0.5707878228455555
0.5491936066527985
0.4884884735161696
0.46216607653316005
0.5821931833661275
0.531063267067563
0.5318713817203636
0.5573471452584357
0.5956308028428301
0.5260386784516957
0.5679402842770137
0.5352306282491796
0.45432438994421936
0.549381789824726
0.5506316726256515
0.48134955343065156
0.6612261384971128
0.6575889793417407
0.4993758291455372
0.5598047733110877
0.5047689773566273
0.5141683397878577
0.5329056855418601
0.559292953424815
0.45082722903527844
0.4884248548144233
0.502856961138683
0.4794531275924962
0.5404802371321665
0.5832331626360784
0.5444235217299164
0.534731986591973
0.6252735300752227
0.4724284825344329
0.49629227239108126
0.47390880715253214
0.46479864158811784
0.48956009095980524
0.516281275502913
0.5031241403531759
0.47367583067631214
0.45344981013570446
0.5053823531999613
0.5995260623921934
0.4789136901225058
0.537212181833472
0.4788295641344639
0.49178997678690556
0.46067033697666154
0.5048089796594406
0.5420344024678291
0.5185043315808531
0.4527008105295658
0.4515332411719671
0.47551815802245306
0.48783681099583154
0.4646649265996895
0.47584762724966506
0.5317692406974429
0.5412918359950109
0.522804284616608
0.5158919181021552
0.48024950079272205
0.56877308555654
0.4462420708195197
0.44824707336318226
0.4354129863646938
0.5018976035293515
0.5336852231121
0.4918479594592129
0.5220488958361168
0.5459913526278911
0.50592356197674
0.5005008598815077
0.513286092796544
0.5049085191074776
0.46800072921633146
0.45034301402374566
0.5230869835395554
0.48149354027928537
0.4754773932632529
0.43351927250313366
0.4348975916464296
0.5232836316135867
0.4827370313553941
0.450756717702023
0.5237951257330571
0.46891594813945936
0.457611376398052
0.4282119682215138
0.45234358550016923
0.6247978551986816
0.5311139216362346
0.4734128343102518
0.44857967326474263
0.43055962830330047
0.5474953190483041
0.45041406737033857
0.4497191093948612
0.4792881610620703
0.4393834273723039
0.45892758571953174
0.48470661139678495
0.4325158556537944
0.4760455562209297
0.47580710864540804
0.506420252848886
0.46224719215888366
0.6957665625924115
0.4469472763722521
0.45276589301063846
0.5102898998367527
0.4224699267187424
0.45567528281583863
0.4414345625484274
0.4714504885893121
0.4606924003776908
0.5375356353169698
0.4324219203464722
0.4974081425012869
0.4313923922659932
0.5086570310502304
0.45230621961017536
0.4943793817327262
0.5399478325408698
0.46127879577630326
0.5318752957862665
0.5409151372550278
0.5095057781773078
0.4682689488032149
0.49888838292513404
0.4860174734612772
0.5796020915597939
0.44400055803417543
0.4339578579977051
0.4884758532380342
0.4979558672433911
0.5044369028645049
0.6367011399137619
0.5049214406927743
0.5011764067102399
0.4751048338471802
0.46004863551938163
0.52001533759439
0.42426079911770576
0.47721469189211846
0.5509513875965589
0.5331791096957318
0.43010968310716174
0.42141038599992264
0.46439785361431585
0.4258456145359309
0.4407921032555914
0.44061227513134377
0.48073008909432374
0.49502783882508183
0.4898788799128301
0.45049876627593527
0.4943413751417292
0.5508318727935686
0.44671379442842435
0.4751701281924971
0.5154575387089728
0.4469426021238654
0.5078666803314994
0.4932047970285097
0.44232805994435176
0.4754880005559263
0.46028072899433314
0.4746698305965315
0.46087268605411624
0.45871705395098505
0.4459535609653172
0.4473473054924854
0.5528541789558954
0.5723926659464628
0.5901124978627704
0.6504201737139708
0.4716113194784036
0.453361664461801
0.5130369040215546
0.5955507159363953
0.5354089901860835
0.47171337186722484
0.49737683539987165
0.515957163017015
0.4563614294956654
0.4402984933152824
0.4725990264745421
0.5250760529038615
0.5682667586449126
0.5850571275861232
0.5291903288798944
0.5372948593029366
0.5046768854907036
0.6181448509055255
0.5114831002992878
0.4600789969233872
0.473347786606843
0.4209757355953259
0.5095095347047585
0.5100366278566879
0.5604851155364808
0.44853677682518556
0.6216850198908982
0.4603036218004764
0.45684452277218834
0.5231296706923877
0.5216544510119588
0.5469141821763351
0.4969475217368017
0.4939094442282821
0.5503963862557708
0.4855723440840192
0.4895486792025844
0.5967658131860516
0.49553090249983434
0.505416297181488
0.6402384604452096
0.4860543180502958
0.5039812240898904
0.46986515053613664
0.5024562921284295
0.5798971418104245
0.46485680947189784
0.4680051227014
0.47125439161293126
0.49096612513480764
0.4709769931337778
0.6385390200938389
