FedBulyan_DECS_12.0_309
3.473257267577437
3.765471097884714
3.883805045694017
3.9238316572664482
3.9347203565016295
3.9357972120114737
3.9296285840014638
3.9337418662549237
3.9347186127706024
2.1659055650696595
3.1896870988520005
2.1409379990004234
3.0009712749011888
2.111224899806935
2.8979227540899615
3.070414807059777
2.0808477138538297
2.0646025095186014
2.773521679138642
2.0288077588801317
2.022340164621168
2.0214834950531495
2.6603307739978233
2.8142236617804435
2.892142899364945
2.9507881388076695
1.9512892084405433
2.677583542222746
1.9454730641425293
2.6436866156131877
1.9390718715853872
1.938655879062713
1.938835269682232
2.576303237288161
1.917971248771634
1.9219944698346323
1.92664730980938
2.545852648665911
2.677870650064897
1.8987749775749416
1.9050087605241968
2.541871920394656
2.669506605809856
2.734848163737276
2.786783325228569
1.8757902098546493
1.881460015410539
2.533956948898977
2.6656020715356608
1.8747353791128132
2.536210593832219
1.8794262919960145
2.5302864559061975
1.8825828568749683
2.522739417747111
2.6573740761647096
1.8825065425734964
1.8844619313180395
2.512344912457907
1.889586260366828
2.51677915071661
2.6511631431100837
2.725631153537282
1.8896869218754857
2.5203713240053665
1.8964169173809138
1.8964704274415884
2.510127931441561
1.9048865706527112
1.9039244805445348
2.506076925004417
2.6382407840867175
2.7124098258716005
2.764360763108574
2.8084201396129034
1.9091894911860479
1.9085708476442589
2.520091530398672
2.656115684562856
1.9192520862261402
1.9177360925072708
2.5210186824769116
2.655319587842723
1.9292305102504934
2.530630654282112
1.9404929224520417
2.5321818184955722
1.9485867535455217
1.9455443783002584
2.5305109244507604
1.9595598022503546
1.9571954353144452
1.9582118926397787
2.52951334824464
2.656007339452349
2.7275803626667865
1.969641781486685
1.9681507734197536
2.5385543376383626
2.6668572814598046
2.740836570156503
