FedBulyanRobust_DECS_12.0_309
3.473257267577437
3.765471097884714
3.883805045694017
3.9238316572664482
3.9347203565016295
3.1278833885568145
3.667165179504137
3.694375866609997
3.6836078258429836
4.556444839950312
3.334171882190259
3.4385400088621494
4.659958200855626
2.034659398377158
2.8335440601648023
6.054915865442889
4.7351984039905055
2.1022236248216344
2.55381384358483
1.8299471580579065
2.398346190069892
2.5824670964413032
2.6746351804939548
2.741348682747197
4.051202318355557
1.7841274455383411
2.3267956584442344
2.5160973842158
2.34230747269543
3.7079110294757793
1.7623709616992107
2.2516041629918733
2.2667691099786618
2.9200781751701053
1.6749030213961948
1.5950594992421523
1.5629322717439602
2.9209293876647457
2.0146125390287764
1.3569550527709486
1.4000376634804774
1.8431680399667112
3.3661441883218726
1.841460169269482
1.953722816514655
1.315684422961175
1.3387955015604154
1.7725922306358475
3.2294814689164046
1.425331235630999
1.841168965616835
1.3430872537732361
1.8241524425163973
1.30215130196719
3.3781654010955298
2.58714334773272
2.42692740427267
2.3752684861973505
2.3619607929318125
1.2550748230961006
1.7998845549103801
1.942540350324666
2.0283552743273274
2.089531519367571
2.13722019944878
1.2254420963449608
1.7353791899886863
1.8850628019448943
1.228298303848573
1.2441887339624835
1.7173821909331974
1.7836080672496284
2.5228002805447574
1.7113556944095958
1.4744753105958388
1.900009130160488
1.0817082379387555
2.966229412369795
2.1997771457969657
1.1665157257354062
1.3116526451182655
1.5490121513066988
4.12945471884923
1.3165603972055457
1.6113649880229233
1.1541990963675879
1.6052197269697968
1.1576869453360494
1.1724254881820113
1.5968834879413862
1.1592280032108087
2.40010131173347
1.020635584834449
1.4776879569679406
1.282871003610833
2.9531567332915736
2.11922770589971
1.0867692823927881
1.6248088385095312
1.85774886255077
1.9044662114571924
