FedBulyanRobust_RCS_12.0_309
4.8024156926666075
2.317124575638284
2.2657743660672285
2.233695817166996
2.2064973873861455
2.181898872224525
2.160327332850111
2.141998119961704
2.1280917274483446
2.1199930859976837
2.1164180599885722
2.1132503659017163
2.1122504650964244
2.1143628314556437
2.1168974802340457
2.1204095106209664
2.125924373197257
2.131617472829208
2.1387521738736166
2.1449950700128726
2.154038980384392
2.1608727198326294
2.1696564993294336
2.1783531396681344
2.184823805630881
2.191577334234913
3.670182790069863
2.056380390806987
2.0511300605119134
2.0539489247008484
2.057897984031697
2.0648524192489432
2.069852442284205
2.0769956344440175
2.0816108879964643
2.0874977329001783
2.0933377992450524
2.098957315548267
2.1049631527200643
2.1111507950388564
2.115794683906119
2.1212205748461304
2.127052455532333
2.1330975232917644
2.13877231770541
2.1444540003771473
2.150277941724528
2.1556976687223846
2.1607570228876907
2.1664356064088044
2.1718064659419194
2.1770713466376557
2.1821030365890994
2.187429023203412
2.192963892393082
2.197428959678952
2.2027501856590557
2.207743307246961
2.2124047546759704
2.2171914831396795
2.221112732296727
2.2259225338589377
2.23057735510034
2.2346058968608626
2.2390348910155815
2.242672226782431
2.2476499766774842
2.251735648218881
5.497290123920632
2.4188582569992927
2.377394553149804
2.363388763507656
2.356140519986193
2.351635663421471
2.349064871594789
2.347079657589241
2.3466994861845247
2.3457384971523214
2.3454322074065805
2.345554643486291
2.3465434937724106
2.347118457549848
2.349008967709862
2.349483509087204
2.3516123306745027
2.353171914659019
2.355064408762118
2.357052529967729
2.359301723605095
2.361082359194689
2.363382313198158
2.364814101440382
2.36736658831066
2.3692395760727267
2.3713096329592185
2.3736876938006652
2.375792416826319
2.3778969077617456
2.380337891594221
2.382220204699706
2.3845160230188407
