FedBulyan_RCS_12.0_309
0.5243912164591534
0.5599418282624096
0.5830511635329082
0.6020169688142346
0.6156652435498776
0.62693459283403
0.6369061660987073
0.6468514107785986
0.6553378313889868
0.6622687601085703
0.6674146003317972
0.6719029242085698
0.6754981891401203
0.6785659227072722
0.6812109552786267
0.6834938999803999
0.6853610704040273
0.6870975740412266
0.6885243693746834
0.689882849606919
0.6907278417314515
0.6919021050529675
0.6924904893803282
0.6932694675149533
0.693731447645662
0.6944161338554269
0.6948011068778525
0.6952100173561259
0.695579158338796
0.6959172435798135
0.6961345172869876
0.6964350198940191
0.6966306997644907
0.6968526165904325
0.696940909308233
0.6972245092785532
0.6973068135531694
0.6974721886870089
0.6975241897669281
0.697640399662788
0.6978116241528675
0.6979012066144704
0.6979737206533446
0.6980578792789798
0.6981471529187219
0.6982326561231267
0.698340122279569
0.6983362202107752
0.6984260038080617
0.6984421938081542
0.6984813803479114
0.6985006534251627
0.6985690778041984
0.6985835457952605
0.6986185549107823
0.6986693397726446
0.6986952348390628
0.6987516745016079
0.6987430259311789
0.6987328002274144
0.6987930259175079
0.6988043702818603
0.6988484905228278
0.6988223696652569
0.6988353088603747
0.6988547012808164
0.6988872438137615
0.698922975658706
0.698895979426427
0.6988759552732947
0.6989234360609645
0.6988975753603711
0.6988966551225194
0.6989310315833974
0.6989255040397937
0.6989430256851993
0.6989331715078778
0.6989885811184918
0.6989627430030756
0.6989728874410552
0.6989803375495958
0.6989962187087758
0.6990075043904724
0.699007047589511
0.6990263639808976
0.6990399291969746
0.6990380086774687
0.6990357972576704
0.6990193786842652
0.699026588816591
0.699082306147657
0.6990560100824199
0.6990643100484216
0.6990702426392033
0.699039623974782
0.6990390900811339
0.6990608753985036
0.6990709938672252
0.6990573136169135
0.6990714993681756
0.6990414996928936
