FedBulyanAdvanced_DECS_12.0_309
0.5039360227608429
0.5093393503957341
0.5831785389703711
0.6383703277276348
0.640019702959737
0.6665096837448061
0.6859028467389828
0.6896998903667333
0.7494087153991615
0.7574463188747855
0.7600188614896061
0.7706461214711267
0.7779296677771295
0.7789947750841513
0.7767245298842506
0.7712665450681817
0.7817060517623451
0.7871358073242707
0.7688736900805232
0.804449118898508
0.8040917633513163
0.8028973746023773
0.7768839823977316
0.7779065941922629
0.7791030506190221
0.8147564450459658
0.8140113568185802
0.7878548739530566
0.8174845132556352
0.791111003603778
0.8194136440751651
0.8183826606943763
0.8176252520977122
0.7935825124950652
0.8214206058991106
0.8201964217710548
0.8193178214150983
0.795840333485906
0.7947819391571361
0.8247555363209602
0.8237397436922564
0.8004124989977447
0.7984133835540866
0.7976658716539955
0.7966588746882145
0.8292098059775519
0.8281874435984794
0.8054759532122467
0.8021353003775428
0.8305073938280834
0.8075693107762354
0.8309021712332268
0.8083574349127112
0.831366849694952
0.8091128752761371
0.805224820314048
0.8319994530635979
0.8312605582158437
0.8101597361556258
0.8321928303501207
0.8106181635114496
0.8069121005473875
0.8049293418026435
0.8328899665540761
0.8120629383704057
0.8329935538887578
0.8324878446708661
0.8122407545887614
0.8331306280299767
0.8325646379244923
0.812569320678598
0.8089502662482354
0.807018807850834
0.8056153598740916
0.8045183677263609
0.8338111867067105
0.8333971034879848
0.8137369724008157
0.8097734856778761
0.8338716034796593
0.8334726040197501
0.8140923175459215
0.8102781467785093
0.8339489303939225
0.8148335301643015
0.8337238841206701
0.815196305679539
0.8335641010093126
0.8332591688580637
0.8152049843766269
0.833441963368537
0.8330737972230029
0.8328197514102702
0.8152904677537651
0.8118372705307465
0.8098810441931832
0.8337129137513318
0.8333693713967852
0.8159789692054535
0.8124041409123492
0.8103533781416877
