FedBulyanRobust_Random_12.0_309
2.870326979602592
3.216955689042209
2.6981216852508907
3.488489872639606
2.6793737506640816
3.485341713437446
2.7385986029741836
1.5441212619379012
1.52422158887899
1.559916913264312
3.029705086213339
3.330217254029619
2.00718027505976
2.41126547510239
1.3380740900514714
1.6398959529846842
2.045957669391273
2.140477190317424
2.221607655765888
1.8827240913229197
1.9679671932377383
2.036883095030411
1.8524261122519292
1.6432449162842737
2.5550435652340333
1.3260929529255578
1.7463084356460976
1.3831047006904824
1.3048526101322595
1.6956085578042273
2.67014677690467
1.4632612619893057
1.6700786164936159
2.9674803879866105
1.5557564167337259
1.8747173756862137
2.964202318672997
2.5041821556572246
1.2853615683916715
1.2375808443783631
1.258676533515087
1.0007594900381356
2.235376719607137
1.3939543865231276
2.125362449541715
2.6187571835017422
1.5378004659087696
1.2334943618113223
2.1865212459032186
1.5483538923529874
2.2511886139464976
1.3888398276330092
1.5762236474754505
1.0881160351360222
1.9122932510891757
1.6286903288248853
1.0882915892763005
1.1039708892923505
2.504262149049015
2.0680448658515136
1.3269196906493288
0.9974368803080077
1.4346562341263596
1.9785283496372017
1.164788265863822
1.1499832376660157
1.1476049348184936
1.466008679868273
1.8052949584056655
1.956298238404234
2.4376482845240965
2.0769431709047077
2.128846352154753
1.3228518282923745
1.2883651434398689
2.8456943500269527
2.9081741472549205
2.198293031113043
1.6705030053576244
1.1761811570105578
1.924504939709732
1.3549654162926046
1.3024051271974466
1.2845032950589266
1.404502275542132
1.8229730066373446
1.6128780127594897
1.1634517154105999
1.183723446720015
1.1977164452353852
1.2069017916681861
1.214704460031349
1.8734724978296333
1.4376007837364706
1.5339800188156199
1.8934597873514725
1.4142271931140846
1.9755385344659497
1.619093893421645
1.7557135798414152
1.8484396585345562
