FedBulyanCosineRobust_DECS_12.0_309
0.663540927882939
0.6907144556012429
0.7519157176227624
0.8004206691163341
0.7897423842789058
0.8224449580442753
0.8226258834330706
0.8320549217405037
0.8347467003684382
0.8356576665031316
0.8391250033023357
0.8329664803922041
0.840757537189883
0.8484306489838618
0.845526233696079
0.8439472524297171
0.8524668703485185
0.8530609470484217
0.8561147137993448
0.8561788070853337
0.8553737920763386
0.8634163876873748
0.8591834633035477
0.8573646124275809
0.8619629204059112
0.8582285349373389
0.863449962412612
0.8651333509753995
0.8606273378496473
0.8650054039164433
0.8698061134877183
0.8634307830791861
0.8684673466284708
0.8680134037249494
0.8647112111282913
0.869528413714917
0.8673154720418322
0.8705131327646198
0.8652541379390231
0.8701252081553692
0.8741903730040379
0.8681512263288503
0.872113150326468
0.870557833169147
0.8711964673536327
0.8768990846653153
0.8755526719659622
0.8786850732952625
0.8773167488816472
0.8742252719048301
0.8818968864701519
0.8852806608801936
0.885958816816793
0.8860902003378681
0.8833706725266844
0.885762451310825
0.8853659890053271
0.8860473873116023
0.8861367217718109
0.8836924746545297
0.8873611605361839
0.8861983451417598
0.8902767966771649
0.8900286194102698
0.8977718977871263
0.900385242594676
0.8957775798189124
0.8925971296677856
0.8972202724795353
0.8920052943244581
0.894245723409936
0.8974538231387577
0.9000215347861283
0.9047076196106393
0.9069429558961797
0.9048434357626574
0.9030794220302762
0.9016087130666085
0.9045785194714896
0.9061565409002924
0.9104778121942839
0.9053238858161718
0.9058827244816537
0.9081410275877094
0.905726410184883
0.9106557055282953
0.9120099785272221
0.9118431824413631
0.9146754696177797
0.9154205391240522
0.9124526101086451
0.9118560209667904
0.9105214480417799
0.9121965011006915
0.9182624426425422
0.9114513252911758
0.9107827924888219
0.9203453545187238
0.9198763999298413
0.9214278408150505
0.9248950472217227
